@rowCount	878
w	d	n	t	g	r	s	v	b
vandani	$x_1$ - это пиздец (о ситуации) / 完蛋/ wándàn		fu'ivla	пиздец
vanguia	$x_1$ вангует, предсказывает, пророчит $x_2$ (фраза) как Баба Ванга	См. также {ba'a}, {kanpe}	fu'ivla
vaDIM	Вадим (русское мужское имя)		cmevla	Вадим
va'i nai	междометие-рассуждение: \n{va'i } - другими словами\n{va'i nai} - теми же словами		cmavo-compound	теми же словами		UI*3
valenTIN	Валентин (русское мужское имя)		cmevla	Валентин
valentinas	Валентина (русское женское имя)		cmevla	Валентина
valerias	Валерия (русское женское имя)		obsolete cmevla	Валерия
valeris	Валерий (русское мужское имя)		cmevla	Валерий
varvaras	Варвара (русское женское имя)		cmevla	Варвара
ve tai	модальный предлог от {tamsmi}, 3-е место                           (подобно/как)/на манер/напоминая идеальную форму/похожий в аспекте ...(каком)	($x_1$ имеет форму/похож на $x_2$ разделяя идеальную форму $x_3$ в аспекте $x_4$)	cmavo-compound	похожий в аспекте		BAI*
ve ti'u	модальный предлог от tcika 4-ое место (для символов)              являясь временем (часы, минуты, секунды) события в месте ...(каком)		cmavo-compound	являясь временем (часы, минуты, секунды) события в месте		BAI*
vi'e	размерность 4-мерного пространственного интервала; по всему промежутку/объему пространства-времени		cmavo	4-мерный пространственный интервал		VIhA
viktor	Виктор (русское мужское имя)		cmevla	Виктор
viktorias	Виктория (русское женское имя)		obsolete cmevla	Виктория
vi ma	sumti-вопрос, спрашивающий насчёт местоположения: у/близ кого/чего? где?		cmavo-compound	близ чего?;где?		VA*
vi'o	звательная частица: признаю и подчиняюсь/"будет сделано"		cmavo	будет сделано		COI
vi'u	размерность 3-мерного пространственного интервала; по всему объёму		cmavo	3-мерный пространственный интервал		VIhA
vo	цифра/число: 4 (цифра) [четыре]		cmavo		von	PA1
vo'a	pro-sumti: повторяет 1-ое место главного bridi этого предложения		cmavo	$x_1$ этого предложения		KOhA4
vo'e	pro-sumti: повторяет 2-ое место главного bridi этого предложения		cmavo	$x_2$ этого предложения		KOhA4
vo'i	pro-sumti: повторяет 3-ье место главного bridi этого предложения		cmavo	$x_3$ этого предложения		KOhA4
voi	ограничивающее придаточное предложение (нет достоверности), используемое для образования сложных le-подобных описаний с использованием "ke'a"		cmavo	описательное придаточное предложение		NOI
vo'o	pro-sumti: повторяет 4-ое место главного bridi этого предложения		cmavo	$x_4$ этого предложения		KOhA4
vo'u	pro-sumti: повторяет 5-ое место главного bridi этого предложения		cmavo	$x_5$ этого предложения		KOhA4
vu'e	модификатор междометия: \n{vu'e} - достоинство\n{vu'enai} - грех	См. также {vrude}, {zungi}.	cmavo	достоинство		UI5
vu'i	определитель sumti: последовательность, получаемая из множества или составленная из элементов/компонентов; порядок нечёткий		cmavo	последовательность ...(чего)		LAhE
vu'o	присоединяет в последующей мысли придаточное предложение/фразу, которая охватит при этом все сложные или логически связанные sumti		cmavo	присоединитель придаточных с длинной областью охвата		VUhO
vu'u	n-арный математический оператор: минус; оператор вычитания; [(((a - b) - c) - ...)]		cmavo	минус		VUhU1
xa	цифра/число: 6 (цифра) [шесть]		cmavo	6	xav	PA1
volvygau	$x_1$ возвращает/восстанавливает $x_2$ (что/кого) в исходное/прежнее состояние $x_3$ из $x_4$	деятельное возвращение; $x_3$ м.б. как местом, так и лицом или событием/ситуацией; в последнем случае применимо также {krefu} или {rapli}, возможно, с сочетанием типа {rinka}/{rikygau}. См. также {benji} - 'передавать (сигнал)', {krefu} - 'повторение', {rapli} - 'повторяться', {rinka} - 'причина (физическая)'.	lujvo	возвращать			volve;gasnu
vonmasti	$x_1$ это апрель/4-ый месяц года $x_2$ по календарю $x_3$	См. {pavmasti}, {nanca}	lujvo				vo;masti
vladimir	Владимир (русское мужское имя)		cmevla	Владимир
vo ki'o	число/количество: 4,000, выражается с помощью запятой		cmavo-compound	4		PA*
vo moi	количественная selbri: преобразует 4 в порядковую selbri; $x_1$ является четвёртым среди $x_2$, упорядочиваемых по правилу $x_3$		cmavo-compound	является четвёртым среди		MOI*
vo no	число/количество: 40 [сорок]		cmavo-compound	40		PA*
vo no no	число/количество: 400 [четыреста]		cmavo-compound	400		PA*
vu	расстояние местоположения: далеко от ... ; вон там (относительно ...); большое расстояние от ...		cmavo	вон там	vuz	VA
vu'a	отношение/направление интервала местоположения; к западу от ...		cmavo	к западу от		FAhA1
vu'e nai	модификатор междометия: \n{vu'e } - достоинство\n{vu'e nai} - грех	См. также {vrude}, {zungi}.	cmavo-compound	грех		UI*5
vy	буквенный символ для v		cmavo	v		BY2
vimku'a	$x_1$=$k_1$ - это сортир/туалет (комната) в которой $x_2$=$v_1$ облегчается (чем?) $x_3$=$v_2$, которая расположена в строении $x_4$=$k_2$,  окруженная перегородками/стенами/потолком/полом $x_5$=$k_3$ (масса/jo'u)	Для унитаза смотрите {vimstizu}. В отличие от {lumku'a}, которая предназначена для мытья, эта комната предназначена для справления естественных потребностей.	lujvo				vikmi;kumfa
xa ki'o	число/количество: 6,000, выражается с помощью запятой		cmavo-compound	6000		PA*
xaksu	$x_1$ расходует/потребляет/[тратит] $x_2$ (ресурс)	Тратить впустую, расточать: {fesxaksu}, {dusxaksu} {citka} (есть), {festi} (отходы), {daspo} (разрушать), {livla} (топливо), {pinxe} (пить)	gismu	расходовать	xak;xaks;xaksu
xalbo	$x_1$ — несерьезный/легкомысленный/фривольный в отношении $x_2$ (абстракция)	Также: ветреный, поверхностный {junri} (серьезный), {linto} (легкий [масса/вес])	gismu	фривольный	xalb;xalbo
xalka	$x_1$ — алкоголь/спирт типа $x_2$ из источника/полученный технологическим процессом $x_3$	{birje} (пиво), {jikru} (крепкий спиртной напиток), {vanju} (вино)	gismu	спирт	xal;xalk;xalka
xalni	$x_1$ — паникует из-за $x_2$ (событие/состояние); $x_2$ повергает $x_1$ в панику; $x_2$ наводит панику на $x_1$	Также: переполох {ckape} (опасный), {snura} (защищенный [в безопасности]), {terpa} (бояться), {xanka} (волноваться)	gismu	паниковать	xaln;xalni
xamgu	$x_1$ — хороший/благотворный/выгодный/[приемлемый] для $x_2$ по стандарту $x_3$	Так себе, приемлемый: {mlixau}, {norxau}, {xaurselcru} {melbi} (красивый), {xlali} (плохой), {vrude} (праведный), {zabna} (одобрительный)	gismu	хороший	xag;xau;xamg;xamgu			va'u;se va'u;te va'u
xance	$x_1$ — кисть руки (часть тела) $x_2$	Метафора: механический манипулятор {birka} (рука), {degji} (палец), {jitro} (контролировать), {xlura} (влиять), {jamfu} (ступня), {tamji} (большой палец)	gismu	кисть (руки)	xan;xa'e;xanc;xance
xanka	$x_1$ волнуется/встревожен/обеспокоен/озабочен/нервничает по поводу $x_2$ (абстракция) в условиях $x_3$	{xalni} (паниковать), {terpa} (бояться), {raktu} (беспокоить)	gismu	встревоженный	xank;xanka
xasne	$x_1$ — пот/жидкий секрет, выделяемый из тела $x_2$ железами/органами $x_3$	{pinca} (моча), {vikmi} (испражняться), {cigla} (железа)	gismu	пот	xasn;xasne
xatsi	$x_{1}$ составляет $10^{-18}$ долю $x_{2}$ (чего) в аспекте/измерении $x_{3}$ (по умолчанию единицы)	{grake} (грамм), {mitre} (метр), {snidu} (секунда), {stero} (стерадиан), {delno} (кандела), {molro} (моль [единица количества вещества]), {kelvo} (кельвин), {xampo} (ампер), {gradu} (градус), {litce} (литр), {merli} (измерять), {centi} (санти), {decti} (десятый [доля 1/10]), {dekto} (дека), {femti} (фемто), {gigdo} (гига), {gocti} (йокто), {gotro} (йотта), {kilto} (кило), {megdo} (мега), {mikri} (микро), {milti} (милли), {nanvi} (нано), {petso} (пета), {picti} (пико), {terto} (тера), {xecto} (гекто), {xexso} (экса), {zepti} (зепто), {zetro} (зетта)	gismu		xat;xats;xatsi
xazdo	$x_1$ — азиатский в аспекте $x_2$	{polno} (полинезийский), {friko} (африканский), {jungo} (китайский), {rusko} (русский), {ropno} (европейский)	gismu	азиатский	xaz;zdo;xazd;xazdo
xebni	$x_1$ ненавидит/испытывает отвращение к $x_2$ (объект/абстракция); $x_2$ отвратительно/ненавистно для $x_1$	{djica} (хотеть), {nitcu} (нуждаться), {rigni} (отвратительный), {prami} (любить [кого-либо]), {nelci} (любить [предпочитать])	gismu	ненавидеть	xen;xei;xebn;xebni
xebro	$x_1$ — еврейский/израильский/иудейский в аспекте $x_2$	{filso} (палестинский)	gismu	еврейский	xeb;bro;xebr;xebro
xecto	$x_{1}$ составляет сто [100; $10^2$] раз/крат $x_{2}$ (чего) в аспекте/измерении $x_{3}$ (по умолчанию, единицы)	{grake} (грамм), {mitre} (метр), {snidu} (секунда), {stero} (стерадиан), {delno} (кандела), {molro} (моль [единица количества вещества]), {kelvo} (кельвин), {xampo} (ампер), {gradu} (градус), {litce} (литр), {merli} (измерять), {centi} (санти), {decti} (десятый [доля 1/10]), {dekto} (дека), {femti} (фемто), {gigdo} (гига), {gocti} (йокто), {gotro} (йотта), {kilto} (кило), {megdo} (мега), {mikri} (микро), {milti} (милли), {nanvi} (нано), {petso} (пета), {picti} (пико), {terto} (тера), {xatsi} (атто), {xexso} (экса), {zepti} (зепто), {zetro} (зетта)	gismu		xet;cto;xect;xecto
xekri	$x_1$ — чёрный/очень тёмного цвета; $x_1$ чернеет	{blabi} (белый), {grusi} (серый [цвет]), {manku} (темный), {skari} (иметь цвет), {xekri} (черный), {kandi} (тусклый), {carmi} (интенсивный), {blanu} (синий), {bunre} (коричневый), {cicna} (бирюзовый), {crino} (зеленый), {narju} (оранжевый), {nukni} (пурпурный), {pelxu} (желтый), {xunre} (красный), {zirpu} (сиреневый)	gismu	чернеть;чёрный	xek;xe'i;xekr;xekri
xelso	$x_1$ — греческий/эллинский/эллинистический в аспекте $x_2$	{latmo} (латинский), {ropno} (европейский)	gismu	греческий	xes;xels;xelso
xendo	$x_1$ проявляет доброту/участие к $x_2$ действием/поведением $x_3$	{cinmo} (эмоциональный), {kecti} (сочувствовать), {pendo} (друг), {kusru} (обижать)	gismu	добрый	xed;xe'o;xend;xendo
xe	5-ая конверсия; меняет местами 1/5-ое места; образует новое selbri из исходного с перестановкой $x_1$ и $x_5$        Так, если {draci} означает "пьеса", то {xe draci} означает "актер, играющий в пьесе". См. также {se}, {te}, {ve}		cmavo	5-ая конверсия	xel	SE
xanjairinsa	$x1$=$r1$=$j1$=$xa2$ пожимает руку $x2$=$r2$=$j2$=$xa2$		lujvo	пожать руки			xance;jgari;rinsa
xaldaio	$x_1$ - халдейский в аспекте $x_2$		fu'ivla	халдейский
xa moi	количественная selbri: преобразует 6 в порядковую selbri; $x_1$ является шестым среди $x_2$, упорядочиваемых по правилу $x_3$		cmavo-compound	является шестым среди		MOI*
xampo	$x_1$ (сила тока) составляет $x_2$ амперов (метрическая единица, по умолчанию — 1) по стандарту $x_3$	{dikca} (электричество), {flecu} (поток), {centi} (санти), {decti} (десятый [доля 1/10]), {dekto} (дека), {femti} (фемто), {gigdo} (гига), {gocti} (йокто), {gotro} (йотта), {kilto} (кило), {megdo} (мега), {mikri} (микро), {milti} (милли), {nanvi} (нано), {petso} (пета), {picti} (пико), {terto} (тера), {xatsi} (атто), {xecto} (гекто), {xexso} (экса), {zepti} (зепто), {zetro} (зетта)	gismu	ампер	xap;xa'o;xamp;xampo
xamsi	$x_1$ — море/океан/[атмосфера] планеты $x_2$, из жидкости $x_3$	Также: атмосфера: {varxamsi}, {varsenta} {daplu} (остров), {djacu} (вода), {lalxu} (озеро), {rirxe} (река), {tumla} (суша), {vacri} (воздух), {zbani} (залив), {ctaru} (прилив)	gismu	море	xas;xams;xamsi
xa no	число/количество: 60 [шестьдесят]		cmavo-compound	60		PA*
xa no no	число/количество: 600 [шестьсот]		cmavo-compound	600		PA*
xanri	$x_1$ (понятие) существует в воображении $x_2$ (чьем); $x_2$ воображает $x_1$	Прилагательное: $x_1$ — воображаемый, {умственный/мысленный}; $x_1$ — мнимый, нереальный; несмотря на приведенные синонимы, не подразумевается, что $x_1$ не существует в реальном мире; определение [xanri] составлено так, чтобы позволить говорить о воображаемых предметах, не настаивая при этом на их реальном существовании {fatci} (факт), {senva} (мечтать), {sucta} (абстракция), {zasti} (существовать), {cfika} (вымысел), {dacti} (вещь), {menli} (разум), {sidbo} (концепция)	gismu	воображаемый	xar;xanr;xanri
xanto	$x_1$ — слон вида/разновидности $x_2$	{mabru} (зверь), {barda} (большой)	gismu	слон	xant;xanto
xarci	$x_1$ — оружие/вооружение против $x_2$, используемое $x_3$ (кем)	Ружье/пушка: {celxa'i} {jenmi} (армия), {sonci} (солдат), {catra} (убивать)	gismu	оружие	xac;xa'i;xarc;xarci
xarju	$x_1$ — свинья/кабан/вепрь вида/разновидности $x_2$	Свинья, свиноматка: {fetxarju}, хряк, кабан: {nakyxarju}, поросенок: {citxarju}; свинина: {xajre'u} {mabru} (зверь), {cange} (ферма)	gismu	свинья	xaj;xarj;xarju
xarnu	$x_1$ сопротивляется/сознательно противостоит $x_2$ (кому/чему) в отношении $x_3$ (события/состояния); $x_1$ — упорный/упрямый	$x_2$ может быть лицом, состоянием или условием, или силой; определяющим является сознательное сопротивление. См. {tinsa} - 'жесткий', {pante} - 'жаловаться', {bapli} - 'заставлять', {fapro} - 'противостоять'	gismu	упрямый	xarn;xarnu
xasli	$x_1$ — осел вида/породы $x_2$	{xirma} (лошадь), {kumte} (верблюд)	gismu	осёл	xasl;xasli
xatra	$x_1$ — письмо/послание к аудитории $x_2$ от автора/источника $x_3$, с содержанием $x_4$	{notci} (статья) с другим порядком мест; акцент в [xatra] делается на факте коммуникации между отправителем и адресатом, а не на содержании, которое в письме часто трудно свести к четко обозначенной/единственной теме; {ciska} (писать), {mrilu} (посылать), {papri} (страница)	gismu	письмо	xa'a;xatr;xatra
xavmasti	$x_1$ это июнь/6-ой месяц года $x_2$ по календарю $x_3$	См. {pavmasti}, {nanca}	lujvo				xa;masti
xa'o	контур интервала события: противоположность za'o: относится к части события, которая происходит до естественного/нормального начала этого события; начинаясь слишком рано, уже ...; <----.	См. {za'o}	experimental cmavo	преждевременно;уже		ZAhO
xa vo ki'o	число/количество: 64,000, выражается с помощью запятой		cmavo-compound	64		PA*
xe be'i	модальный предлог от {benji}, 1-ое место (средство)                   будучи передаваемым посредством ...		cmavo-compound	будучи передаваемым посредством ...		BAI*
xedja	$x_1$ — челюсть (часть тела) $x_2$	{stedu} (голова)	gismu	челюсть	xej;xe'a;xedj;xedja
xei	цифра/число: шестнадцатиричная цифра E (соответствует десятичной 14) [четырнадцать]	Используется как альтернатива к {rei} чтобы не спутать её с {re}.	experimental cmavo	шестнадцатиричная цифра E		PA2
xe ka'a	модальный предлог от {klama}, 5-ое место                            двигаясь посредством ...		cmavo-compound	двигаясь посредством ...		BAI*
xenru	$x_1$ сожалеет/грустит/горюет о $x_2$ (абстракция)	См. {zungi} - 'раскаиваться, чувствовать угрызения совести', {.u'u} - 'Извините!'	gismu	горевать;сожалеть	xer;xe'u;xenr;xenru
xexso	$x_{1}$ составляет $10^{18}$ раз/крат $x_{2}$ (чего) в аспекте/измерении $x_{3}$ (по умолчанию единицы)	{grake} (грамм), {mitre} (метр), {snidu} (секунда), {stero} (стерадиан), {delno} (кандела), {molro} (моль [единица количества вещества]), {kelvo} (кельвин), {xampo} (ампер), {gradu} (градус), {litce} (литр), {merli} (измерять), {centi} (санти), {decti} (десятый [доля 1/10]), {dekto} (дека), {femti} (фемто), {gigdo} (гига), {gocti} (йокто), {gotro} (йотта), {kilto} (кило), {megdo} (мега), {mikri} (микро), {milti} (милли), {nanvi} (нано), {petso} (пета), {picti} (пико), {terto} (тера), {xatsi} (атто), {xecto} (гекто), {zepti} (зепто), {zetro} (зетта)	gismu		xex;xexs;xexso
xindo	$x_1$ — хинди в аспекте $x_2$	По умолчанию не включает урду; может неявно предполагаться индийская (бхарат) национальность (когда речь идет о [xingu'e]) {srito} (санскрит), {xurdo} (урду), {bengo} (бенгальский)	gismu	хинди	xin;xind;xindo
xinmo	$x_1$ — чернила/тушь цвета/на основе пигмента $x_2$, используемые в приборе для письма $x_3$	{penbi} (ручка [пишущая])	gismu	чернила	xim;xinm;xinmo
xirma	$x_1$ — лошадь/[конь/кобыла/пони] вида/породы $x_2$	Прилагательное: $x_1$ — конный {sufti} (копыто), {xasli} (осел), {kumte} (верблюд)	gismu	лошадь	xir;xi'a;xirm;xirma
xislu	$x_1$ — колесо устройства/транспортного средства $x_2$, из материала/со свойствами $x_3$	{carce} (повозка), {karce} (автомобиль), {pulni} (шкив), {tutci} (инструмент)	gismu	колесо	xil;xi'u;xisl;xislu
xispo	$x_1$ — латиноамериканский в аспекте $x_2$	Относится к испаноязычным странам Латинской Америки, но не к Бразилии/Гайане {merko} (американский [США]), {mexno} (мексиканский), {spano} (испанский), {ketco} (южноамериканский), {bemro} (североамериканский), {gento} (аргентинский)	gismu	латиноамериканский	xip;xisp;xispo
xlali	$x_1$ плох/неприемлем для $x_2$ по стандарту $x_3$	Необходимо различать плохое/неприемлемое событие и плохого/неприемлемого деятеля, напр., о неудачном действии субъекта $x_1$: {[lo nu ko'a gasnu cu xlali]}, но не {[ko'a xlali]}) {palci} (дурной), {mabla} (негативный [о значении/смысле слова]), {xamgu} (хороший), {betri} (беда)	gismu	плохой	xla;xlal;xlali
xlura	$x_1$ влияет на/манипулирует $x_2$, приводя его к действию/состоянию $x_3$ воздействием/угрозой/приманкой $x_4$	Также: провоцирует на, привлекает, искушает, соблазняет, производит впечатление; $x_3$ м.б. достигаемое состояние/действие или попытка совершить действие/достигнуть состояния; $x_3$ и $x_4$ обычно события или состояния {djica} (хотеть), {mukti} (повод), {trina} (привлекательный), {jitro} (контролировать), {sazri} (управлять [механизмом]), {tcica} (обманчивый), {xance} (кисть [руки]), {stidi} (советовать), {kajde} (предостережение), {maksi} (магнит)	gismu	влиять на	xlu;xlur;xlura
xotli	$x_1$ — гостиница/отель/постоялый двор/караван-сарай/мотель в $x_2$ (место), управляемый $x_3$ (кем)	{barja} (бар), {gusta} (ресторан)	gismu	гостиница	xol;xoi;xotl;xotli
xrabo	$x_1$ — арабский (арабоязычный) в аспекте $x_2$	{sadjo} (саудовский), {semto} (семитский), {lubno} (ливанский), {rakso} (иракский), {sirxo} (сирийский)	gismu	арабский	rab;xrab;xrabo
xrani	$x_1$ вредит/наносит ущерб жертве $x_2$ в аспекте $x_3$ ({ka}), нанося ущерб/урон/повреждение/{рану} $x_4$ (состояние)	Также: ранит, обижает, причиняет зло, ущемляет {cortu} (испытывать [боль]), {daspo} (разрушать), {spofu} (сломанный [испорченный, негодный]), {katna} (разрезать), {porpi} (разваливаться)	gismu	вредить	xai;xran;xrani
xriso	$x_1$ — христианский в аспекте $x_2$	{jegvo} (иеговистский), {lijda} (религия)	gismu	христианский	xis;xi'o;xris;xriso
xruba	$x_1$ — гречиха/щавель/ревень вида/сорта $x_2$	Гречиха, ревень, щавель принадлежат семейству гречишных (Polygonaceae); значение обычно уточняется контекстом или словосочетаниями, напр. гречневая крупа: [xruba] {gurni}, ревень: {stanyxruba}, щавель: {pezyxruba} {spati} (растение)	gismu	гречиха	xub;xrub;xruba
xruki	$x_1$ — индейка/индюшка (пища/птица) вида/породы $x_2$	{cipni} (птица)	gismu	индейка	xuk;xruk;xruki
xrula	$x_1$ — цветок растения/вида $x_2$	прилагательное: $x_1$ — цветочный, цветковый {spati} (растение)	gismu	цветок	rul;xrul;xrula
xruti	$x_1$ возвращает/восстанавливает $x_2$ (что/кого) в исходное/прежнее состояние $x_3$ из $x_4$	деятельное возвращение; $x_3$ м.б. как местом, так и лицом или событием/ситуацией; в последнем случае применимо также {krefu} или {rapli}, возможно, с сочетанием типа {rinka}/{rikygau}. См. также {benji} - 'передавать (сигнал)', {krefu} - 'повторение', {rapli} - 'повторяться', {rinka} - 'причина (физическая)'.	gismu	возвращать	xru;xrut;xruti
xukmi	$x_1$ — доза химического вещества/реактива/реагента $x_2$ (индивид/масса) чистоты $x_3$	{curve} (чистый [100%]), {cidro} (водород), {marna} (конопля), {nimre} (цитрус)	gismu	химическое вещество	xum;xu'i;xukm;xukmi
xunre	$x_1$ — красный/алый (о цвете); $x_1$ краснеет/алеет	{skari} (иметь цвет), {blabi} (белый), {xekri} (черный), {kandi} (тусклый), {carmi} (интенсивный), {nukni} (пурпурный), {narju} (оранжевый), {rozgu} (роза), {zirpu} (сиреневый)	gismu	краснеть;красный	xun;xu'e;xunr;xunre
xurdo	$x_1$ — урду в аспекте $x_2$	{kisto} (пакистанский), {srito} (санскрит), {xindo} (хинди)	gismu	урду	xur;xu'o;xurd;xurdo
xusra	$x_1$ утверждает/заявляет/объявляет, что $x_2$ ({du'u}) верно/истинно	Также: провозглашает, декларирует, «говорит, что», претендует на знание; может употребляться как в философском смысле, так и для описания властных отношений {natfe} (опровергать), которое относится к высказыванию как таковому и не предполагает деятеля; {nupre} (обещать)	gismu	утверждать	xus;xu'a;xusr;xusra
xutla	$x_1$ — гладкий/ровный/[шелковый] в отношении текстуры/регулярности	{plita} (плоскость), {rufsu} (шероховатый), {tengu} (текстура), {dikni} (регулярный [циклический]), {pinta} (горизонтальный), {sakli} (скользить), {spali} (полировать)	gismu	гладкий	xul;xutl;xutla
zabna	$x_1$ is благоприятный/великолепный/'классный'/превосходный/первоклассный/выдающийся/отличный/замечательный/славный/похвальный/очаровательный/симпатичный/достойный похвал/высококачественный/высокого качества/'клёвый'/крутой в свойстве $x_2$ согласно стандарту $x_3$; $x_1$ - потрясный в аспекте $x_2$ согласно $x_3$ (кому/чему)	См. {banli} - 'роскошный', {funca} - 'зависеть от удачи', {mabla} - 'негативный (о значении/смысле слова), {xamgu} - 'хороший', {vrude} - 'праведный'	gismu	'классный';первоклассный;превосходный	zan;za'a;zabn;zabna
zajba	$x_1$ — атлет/спортсмен/гимнаст/акробат, совершающий упражнение/трюк $x_2$ (практикующий дисциплину $x_2$)	{sluji} (мышца), {dansu} (танцевать)	gismu	атлет	zaj;zajb;zajba
zalvi	$x_1$ размалывает/дробит/крошит/растирает $x_2$ в порошок $x_3$	Можно также образовать tanru с {mosra} {daspo} (разрушать), {purmo} (порошок), {marxa} (мять), {pulce} (пыль), {canre} (песок), {molki} (мельница)	gismu	дробить	zal;zalv;zalvi
zanru	$x_1$ одобряет план/действие $x_2$	Также: поддерживает, благоволит {zau}, {natfe} (опровергать)	gismu	одобрять (план)	zar;zau;zanr;zanru			zau;se zau
zarci	$x_1$ — рынок/магазин/лавка, где продают/меняют (на) $x_2$, управляемый/с участниками $x_3$ (кем)	Также: торговый центр, базар, кооператив, универсам, универмаг; речь идет о функции торговли/обмена, привязанной к конкретному месту; понятие [zarci] тяготеет скорее к более широкому понятию рынка/торгового центра, чем к отдельным лавкам/магазинам, составляющим его, хотя индивидуальные магазины и не исключаются: {zaisle}; $x_3$ может включать как владельцев/собственников, так и покупателей в некоторых типах рынков, но в большинстве контекстов относится только к продавцам {vecnu} (продавать), {canja} (обменивать), {dinju} (здание), {banxa} (банк)	gismu	магазин	zac;zai;zarc;zarci
zargu	$x_1$ — ягодица/зад/седалище (часть тела) $x_2$	Метафора: округленная поверхность, опора {ganxo} (задний проход), {mabla} (негативный [о значении/смысле слова])	gismu	ягодица	zag;za'u;zarg;zargu
zasni	$x_1$ — временный/преходящий/бренный, подверженный изменениям по свойству $x_2$ ({ka}) согласно критерию/ожиданиям $x_3$	Также: переходный, мимолетный, эфемерный {vitno} (длительный), {stodi} (постоянный), {cenba} (изменчивый [в свойстве]), {galfi} (изменять), {binxo} (становиться), {stika} (регулировать), {stali} (оставаться), {tcini} (обстоятельство), {vitke} (гостить)	gismu	временный	zas;zasn;zasni
zasti	$x_1$ существует/реален для/с точки зрения $x_2$ в рамках метафизики $x_3$	$x_1$ — физический; слова, описывающие эпистемологию, обычно имеют место типа {du'u} {fatci} (факт), {xanri} (воображаемый)	gismu	реальный	zat;za'i;zast;zasti
zbabu	$x_1$ — мыло из источника $x_2$, в состав которого входит $x_3$; $x_1$ содержит мыло	{lumci} (мыть), {fonmo} (пена)	gismu	мыло	bab;zbab;zbabu
zbani	$x_1$ — залив/бухта в береговой линии $x_2$	{lalxu} (озеро), {xamsi} (море)	gismu	залив	zban;zbani
zbasu	$x_1$ делает/собирает/изготавливает/создает/производит/строит $x_2$ из материала/частей/компонентов $x_3$	{cupra} (производить), {larcu} (искусство), {rutni} (искусственный), {finti} (сочинять), {gundi} (промышленность)	gismu	собирать (изготавливать)	zba;zbas;zbasu
zbepi	$x_1$ — подставка/пьедестал/стойка, поддерживающая $x_2$, из материала/со свойствами $x_3$	{jamfu} (ступня), {jicmu} (основа), {jubme} (стол), {tuple} (нога), {ckana} (кровать), {cpana} (на), {loldi} (пол [дно]), {sanli} (стоять)	gismu	подставка	zbe;zbep;zbepi
zdani	$x_1$ — гнездо/жилище/дом/логово/берлога/нора/прибежище для $x_2$	«Домашний очаг»: {tercnizda}, жилой дом: {zdadi'u} {dinju} (здание), {ginka} (лагерь [стоянка]), {kumfa} (комната), {se} {xabju} (проживать)	gismu	дом (гнездо, берлога, прибежище)	zda;zdan;zdani
zdile	$x_1$ (абстракция) развлекает/забавляет/занимает $x_2$ свойством/аспектом $x_3$; $x_3$ есть то, что забавно для $x_2$ в $x_1$	Также: $x_2$ приятно проводит время в (занятии) $x_1$; $x_1$ — веселье, забава для $x_2$ {cinri} (интересный), {panka} (парк), {xajmi} (смешной) для 'смешной', {kelci} (играть [в игру/игрушку])	gismu	развлекать	zdi;zdil;zdile
zekri	$x_1$ — наказуемое деяние/преступление/проступок/[табу/грех] с точки зрения/в системе ценностей народа/культуры/судей/присяжных $x_2$	Табу: {kluzei}, {cacyzei}; грех: {madzei}, {jdamadzei}; ересь: {jdazei} {flalu} (закон), {sfasa} (наказывать), {zungi} (раскаиваться), {palci} (дурной), {lijda} (религия), {pajni} (судить), {javni} (правило [предписание]), {tcaci} (обычай), {marde} (мораль), {pulji} (полицейский), {tinbe} (подчиняться)	gismu	преступление	zer;zei;zekr;zekri
zenba	$x_1$ возрастает/увеличивается в отношении свойства/количеста $x_2$ на величину $x_3$	Антоним: {jdika} {jdika} (уменьшаться), {zmadu} (превосходить), {banro} (расти), {jmina} (добавлять)	gismu	увеличиваться	zen;ze'a;zenb;zenba
zepti	$x_{1}$ составляет $10^{-21}$ долю $x_{2}$ (чего) в аспекте/измерении $x_{3}$ (по умолчанию единицы)	{grake} (грамм), {mitre} (метр), {snidu} (секунда), {stero} (стерадиан), {delno} (кандела), {molro} (моль [единица количества вещества]), {kelvo} (кельвин), {xampo} (ампер), {gradu} (градус), {litce} (литр), {merli} (измерять), {centi} (санти), {decti} (десятый [доля 1/10]), {dekto} (дека), {femti} (фемто), {gigdo} (гига), {gocti} (йокто), {gotro} (йотта), {kilto} (кило), {megdo} (мега), {mikri} (микро), {milti} (милли), {nanvi} (нано), {petso} (пета), {picti} (пико), {terto} (тера), {xatsi} (атто), {xecto} (гекто), {xexso} (экса), {zetro} (зетта)	gismu		zep;zept;zepti
zetro	$x_{1}$ составляет $10^{21}$ раз/крат $x_{2}$ (чего) в аспекте/измерении $x_{3}$ (по умолчанию единицы)	{grake} (грамм), {mitre} (метр), {snidu} (секунда), {stero} (стерадиан), {delno} (кандела), {molro} (моль [единица количества вещества]), {kelvo} (кельвин), {xampo} (ампер), {gradu} (градус), {litce} (литр), {merli} (измерять), {centi} (санти), {decti} (десятый [доля 1/10]), {dekto} (дека), {femti} (фемто), {gigdo} (гига), {gocti} (йокто), {gotro} (йотта), {kilto} (кило), {megdo} (мега), {mikri} (микро), {milti} (милли), {nanvi} (нано), {petso} (пета), {picti} (пико), {terto} (тера), {xatsi} (атто), {xecto} (гекто), {xexso} (экса), {zepti} (зепто)	gismu		zet;zetr;zetro
