@rowCount	922
w	d	n	t	s	g	r	b	v
a	Ett logiskt definierande konjunktiv: sumti eftertänkt eller.	inklusiv disjunktion (p eller q eller båda), kallas inom datavetenskap ofta för OR. Ibland kallas detta för och/eller i dagligt tal.	cmavo	A	eller;och/eller;OR;sumti eller
a'a	{a'a} - definition attitydmarkör: uppmärksam\n{a'acu'i} - ouppmärksam\n{a'anai} - undvikande.		cmavo	UI1	uppmärksam
a'a cu'i	{a'a } - definition attitydmarkör: uppmärksam\n{a'a cu'i} - ouppmärksam\n{a'a nai} - undvikande.		cmavo-compound	UI*1	ouppmärksam
a'a nai	{a'a } - definition attitydmarkör: uppmärksam\n{a'a cu'i} - ouppmärksam\n{a'a nai} - undvikande.		cmavo-compound	UI*1	undvikande
a bu	bokstaven a.		bu-letteral	BY*	a
da'o	diskursiv: upphäver pro-sumti/pro-bridi tilldelningar.		cmavo	DAhO	upphäver pro-assigns
da'u	pro-sumti: ett avlägset tidigare yttrande;		cmavo	KOhA2	tidigare yttrande
dau	siffra/nummer: hexadecimal siffra A (decimal 10) [tio].		cmavo	PA2	hexadecimal siffra A
de	logiskt kvantifierad existentiell pro-sumti: det existerar något 1 (vanligtvis begränsad).		cmavo	KOhA1	något 2
de'a	händelsekontur: för ett tillfälligt uppehåll och den paus i processen som blir följden.		cmavo	ZAhO	pausativ
de'e	pro-sumti: ett nära förestående yttrande.		cmavo	KOhA2	nära förestående yttrande
de'i	{detri} modal, 1st place (för brev) daterad ... ; datumstämplar.		cmavo	BAI	daterad
dei	pro-sumti: detta yttrande.		cmavo	KOhA2	detta yttrande
de'o	binär matematisk operator: logaritm; [log/ln a med bas b];  bas 10 eller e om inget annat anges.		cmavo	VUhU3	logaritm
di	logiskt kvantifierad existentiell pro-sumti: det existerar något 3 (vanligtvis begränsad).		cmavo	KOhA1	något 3
di'a	händelsekontur för återupptagande av en pausad process.		cmavo	ZAhO	återupptagande
di'i	tempus intervall modifierare: regelbundet; subjektivt tempus/modal; tidstempus om inget annat anges.		cmavo	TAhE	regelbundet
cibmast	tredje månaden på året (mars i typisk kontext).	tredje månaden på året kan variera beroende på vilken kalender som används, men betyder mars om inget annat anges.	cmevla		mars
danmark	Danmark		cmevla		Danmark
darusLAM	Darussalam	Alternativt namn för Brunei (se {bruNAIS}). Darussalam betyder "fredens boning" på malajiska.	cmevla		Darussalam
daumast	tionde månaden på året (oktober i typisk kontext).	tionde månaden på året kan variera beroende på vilken kalender som används (om inte annat anges så menas oktober).	cmevla		oktober
denpa bu	bokstav: Lojban		bu-letteral	BY*	paustecken
de'u	pro-sumti: ett tidigare yttrande.		cmavo	KOhA2	tidigare yttrande
di'e	pro-sumti: nästa yttrande.		cmavo	KOhA2	nästa yttrande
di'i nai	tempus intervall modifierare: oregelbunden/aperiodiskt; tempus/modal; tidstempus om inget annat anges.		cmavo-compound	TAhE*	oregelbundet
di'u	pro-sumti: det sista påståendet.		cmavo	KOhA2	sista/senaste påståendet
dja'aza	$d_1$ är jazzmusik framförd i/på/av $z_2$ (händelse) med karaktär $z_3$.	Traditionell jazzdans såsom charleston och swing (=purci dja'aza bo dansu), medan modern jazzdans (=balvi dja'aza bo dansu).	fu'ivla		jazz	dja'aza
djoguro	$x_1$ är en kvantitet av/gjord av/innehåller yoghurt gjord på $x_2$ [mjölk/bakteriekultur], genom process $x_3$.	Jfr {ladru}, {cirla}, {kruji}.	fu'ivla		yoghurt	djoguro
dilis	Delhi		cmevla		Delhi
djakartas	Jakarta		cmevla		Djakarta;Jakarta
djaZAIR	Algeriet		cmevla		Algeriet
djunguos	Kina		obsolete cmevla		Kina
do	pro-sumti: du/ni lyssnare; identifierad genom vokativ.		cmavo	KOhA3	du;ni	don;doi
do'a	{do'a} - diskursiv: generöst\n{do'anai} - snålt.	Se även {dunda}.	cmavo	UI3	generöst
do'a nai	diskursiv: generöst - snålt.		cmavo-compound		snålt
dotco	$x_1$ reflekterar tysk/germansk kultur/nationalitet/språk i aspekt $x_2$.		gismu		germansk;tysk	dot;do'o;dotc;dotco
draci	$x_1$ är ett drama/pjäs/teater/skådespel om $x_2$ [handling/tema/ämne] av dramatiker $x_3$ för publik $x_4$ med skådespelare $x_5$.		gismu		drama;pjäs;skådespel;teater	drac;draci
drani	$x_1$ är korrekt/proper/rätt/precis som det ska vara/(beter sig riktigt) i egenskap/aspekt $x_2$ (ka) i situation $x_3$ enligt standard $x_4$.	Även perfekt (inget att korrigera).	gismu		korrekt;proper;rätt	dra;dran;drani
drata	$x_1$ är inte samma sak som/skiljer sig från/är något annat än $x_2$ enligt standard $x_3$; $x_1$ är någonting annat.		gismu		annat	dat;drat;drata
drudi	$x_1$ är ett tak/[övertäckande skydd/lock] för $x_2$.	en drudi är designad för att vara över/ovanför något och skydda det från det som är ovanför (kyla, regn etc). Även innertak.	gismu		tak	rud;dru;drud;drudi
dugri	$x_1$ är logaritmen av exponent $x_2$ med basen $x_3$.		gismu		logaritm	dug;dugr;dugri
dukse	$x_1$ är ett överskott/för mycket av $x_2$ enligt standard $x_3$.		gismu		överskott;vara för mycket	dus;du'e;duks;dukse
dunda	$x_1$ [donator] ger/skänker/donerar gåva/present $x_2$ till gåvomottagare/förmånstagare $x_3$ [utan betalning/utbyte].		gismu		donator;donera;ge;givare;skänka	dud;du'a;dund;dunda
dunja	$x_1$ fryser/blir gelé/stelnar vid temperatur $x_2$ och tryck $x_3$.		gismu		djupfryst;frysa;stelna	duj;dunj;dunja
dunku	$x_1$ våndas/har ångest/lider kval/är plågad/oroad/ängslig/emotionellt anspänd/stressad över $x_2$.		gismu		ha ångest;lida kval;oroad;plågad;våndas	duk;du'u;dunk;dunku
dunli	$x_1$ är lika/kongruent med/lika mycket som $x_2$ i egenskap/kvantitet/dimension $x_3$.	Samma i kvantitet/kvalitet (inte nödvändigtvis i identitet); 'analogi' kan uttryckas som ekvivalensen av två likartade  (ka x1 simsa x2) och (ka x3 simsa x4).	gismu		lika	dun;du'i;dunl;dunli	du'i
dunra	$x_1$ är vinter/vintertid [kall säsong] av år $x_2$ på plats $x_3$.		gismu		vinter	dur;dunr;dunra
dzena	$x_1$ är en far-/morförälder/åldrig person/stamfader/anfader/förfader till $x_2$ genom band/relation/grad $x_3$.		gismu		ålderman;äldre släkting;anfader;förfader	dze;dzen;dzena
dzipo	$x_1$ reflekterar antarktisk kultur/nationalitet/geografi i aspekt $x_2$.		gismu		antarktisk	zip;zi'o;dzip;dzipo
do'e	elliptisk/ospecificerad modal.		cmavo	BAI	ospec modal
do'i	pro-sumti: elliptisk/ospecificerat påstående variabel.		cmavo	KOhA2	ospecificerat påstående
doi	generisk vokativmarkör; identifierar den avsedda lyssnaren; valbar efter COI.		cmavo	DOI	hörru du;vokativmarkör
doi do'u	generisk vokativ addresserar avsedd lyssnare.		cmavo-compound	DOI*	O, Du!
donri	$x_1$ är på dagtid av dag $x_2$ på plats $x_3$; $x_1$ dags-/daglig (i motsats till nattlig).		gismu		daglig;dagtid	dor;do'i;donr;donri
facki	$x_1$ upptäcker/får reda på/kommer på $x_2$ (du'u) om ämne/objekt $x_3$; $x_1$ upptäcker/hittar (fi) objekt $x_3$.		gismu		få reda på;hitta;komma på;upptäcka;upptäckare	fak;fa'i;fack;facki
do'o	pro-sumti: ni (du lyssnaren & andra ospecificerade).		cmavo	KOhA3	ni
do'u	valbar avslutare: avslutar vokativ (ofta valbar).		cmavo	DOhU	avslutar vokativ
du	identitets selbri; = tecken; $x_1$ är identisk med $x_2$, $x_3$, etc.; tillhörande sumti refererar till samma sak.		cmavo	GOhA	är samma sak som;lika med	dub;du'o
du'a	platstempus förhållande/riktning; öst om.		cmavo	FAhA1	östanom;öst om
du'e	siffra/nummer: för många; subjektivt.		cmavo	PA4	för många
e	logiskt konjunktiv: sumti eftertänkt och.		cmavo	A	och
e'a	attitudinal: \n{e'a} - ger tillåtelse\n{e'anai} - förbjuder.		cmavo	UI1	tillåtelse
drezdn	Dresden		cmevla		Dresden
du'e mei	definition 	kvantifierar selbri: konverterar för många till kardinal selbri; $x_1$ är ett set med för många medlemmar $x_2$.		cmavo-compound	MOI*	är för många
du'e roi	tempus intervall modifierare: för många gånger objektivt tempus, tidstempus om inget annat anges.		cmavo-compound	ROI*	för många gånger
du'i	{dunli} modal, 1st place (likvärdig med) lika; lika mycket som...		cmavo	BAI	är lika mycket som;lika med
du'o	{djuno} modal, 1st place (info källa) med auktoritet; enligt ...; känd av ...		cmavo	BAI	enligt
du'u	abstraktor: predikat/bridi abstraktor; $x_1$ är predikat [bridi] som ges uttryck för i sats x2.		cmavo	NU	bridi abstraktion	dum
dy	bokstaven (tecknet/fonemet) d.		cmavo	BY2	d
e'i	attitudinal: \n{e'i} - känner tvång/bundenhet/beroende\n{e'icu'i} - osjälvständighet\n{e'inai} - utmanar/gör motstånd mot tvång/bundenhet/beroende.		cmavo	UI1	bunden
ei	attitudinal: \n{ei} - förpliktelse\n{einai} - frihet (från förpliktelser).		cmavo	UI1	förpliktelse;måste
e'u	attitudinal: \n{e'u} - förslag\n{e'ucu'i} - överge förslag\n{e'unai} - varning.		cmavo	UI1	förslag
dunav	Donau	Europas näst längsta flod. Bulgariska and serbokroatiska Дунав, Dunav.	cmevla		Donau
dzip	Antarktiska oceanen	Antarktiska oceanen, även känd som Södra oceanen, Södra ishavet eller Sydpolshavet, är ett samlingsnamn för alla de havsområden som ligger söder om sextionde breddgraden på Södra halvklotet (60° S). Namnet "Antarktiska oceanen" fastställdes år 2000 av International Hydrographic Organisation (IHO) och omfattar allt hav som omger kontinenten Antarktis.	cmevla		Antarktiska oceanen;Södra ishavet;Södra oceanen;Sydpolshavet
e'a nai	attitudinal: \n{e'a } - ger tillåtelse\n{e'a nai} - förbjuder.		cmavo-compound	UI*1	förbjuder
e bu	bokstaven e.		bu-letteral		e
e'e	attitudinal: \n{e'e} - kompetens\n{e'enai} - inkompetens/oförmåga.		cmavo	UI1	kompetens
e'e nai	attitudinal: \n{e'e } - kompetens\n{e'e nai} - inkompetens/oförmåga.		cmavo-compound	UI*1	inkompetens/oförmåga
e'i cu'i	attitudinal: \n{e'i } - känner tvång/bundenhet/beroende\n{e'i cu'i} - osjälvständighet\n{e'i nai} - utmanar/gör motstånd mot tvång/bundenhet/beroende.		cmavo-compound	UI*1	osjälvständighet
e'i nai	attitudinal: \n{e'i } - känner tvång/bundenhet/beroende\n{e'i cu'i} - osjälvständighet\n{e'i nai} - utmanar/gör motstånd mot tvång/bundenhet/beroende.		cmavo-compound	UI*1	gör motstånd mot tvång/beroende
ei nai	attitudinal: \n{ei } - förpliktelse\n{ei nai} - frihet (från förpliktelser).		cmavo-compound	UI*1	fri
e nai	logiskt konjunktion: sumti eftertänkt x men inte y.		cmavo-compound	A*	sumti men inte
e'o	attitudinal: \n{e'o} - efterfråga\n{e'onai} - negativ efterfråga.	Kan du ta och ..., är du snäll!?	cmavo	UI1	efterfråga
e'o nai	attitudinal: \n{e'o } - efterfråga\n{e'o nai} - negativ efterfråga.		cmavo-compound	UI*1	negativ efterfråga
fa	sumti place tag: taggar 1:a sumti placering.		cmavo	FA	1st sumti place
fa'a	platstempus förhållande/riktning; kommer fram inför/direkt mot ...		cmavo	FAhA4	inför;mot
eris	Eris		cmevla		Eris;Eris
esperanton	Esperanto		cmevla		Esperanto
e'u cu'i	attitudinal: \n{e'u } - förslag\n{e'u cu'i} - överge förslag\n{e'u nai} - varning.		cmavo-compound	UI*1	överge förslag
e'u nai	attitudinal: \n{e'u } - förslag\n{e'u cu'i} - överge förslag\n{e'u nai} - varning.		cmavo-compound	UI*1	varning
fagri	$x_1$ är en eld/flamma i brännbart ämne/bränsle $x_2$ med oxidationsmedel $x_3$ (luft/syre om inget annat anges).		gismu		eld;flamma	fag;fagr;fagri
falnu	$x_1$ är ett segel för att samla ihop material $x_2$ som driver motor/fordon $x_3$.		gismu		segel	fan;faln;falnu
famti	$x_1$ är en tant/farbor till $x_2$ genom band/släktskap $x_3$; $x_1$ är en medlem som associeras till $x_2$s föräldrageneration.		gismu		farbror;tant	famt;famti
fancu	$x_1$ är en funktion/graf från domän $x_2$ till räckvidd $x_3$ definierad genom uttryck/formel $x_4$.		gismu		funktion	fanc;fancu
fange	$x_1$ är främmande/utifrån kommande/utländsk/obekant för $x_2$ i egenskap $x_3$ (ka).		gismu		främmande;obekant;utländsk	fang;fange
fanmo	$x_1$ är ett slut/ände/avslutning av sak/process $x_2$; [förutsätter inte nödvändigtvis fullständighet].	x1 är final/den sista/till sist; x1 är slutstation/slutlig för x2; x1 är slutskedet/avslutande tillståndet av avslutad process x2; x2 avbryts/upphör/stoppar/gör halt vid x1 (= selfa'o for reordered places).	gismu		ände;avslutning;final;slut;slutlig;till sist	fam;fa'o;fanm;fanmo
fanri	$x_1$ är en fabrik/gjuteri/industrianläggning som producerar $x_2$ från material/råvaror $x_3$.		gismu		fabrik;industrianläggning	fanr;fanri
fanta	$x_1$ förhindrar/förekommer/förebygger/stoppar/stävjar/tyglar/hindrar $x_2$ från att hända/inträffa.		gismu		förekomma;förhindra;stoppa	fant;fanta
fanva	$x_1$ översätter text/yttrande $x_2$ till språk $x_3$ från språk $x_4$ med översättningsresultat $x_5$.		gismu		översätta;översättare	fanv;fanva
fanza	$x_1$ irriterar/stör/förargar/retar/besvärar/distraherar $x_2$.	Även: håller på och avbryter.	gismu		besvära;irritera;störa	faz;fanz;fanza
fapro	$x_1$ går emot/motsätter sig/motarbetar/hävdar sig/balanserar mot $x_2$ $x_3$.	Även göra motstånd/står emot.	gismu		balansera emot;motsätta sig;stå emot	fap;pro;fapr;fapro
farlu	$x_1$ faller/tappas/dras iväg mot $x_2$ från $x_3$ i gravitationsfält/referensram $x_4$.	Saker kan hamna i spinn/sladd, knuffade/ivägstötta eller dras iväg av ström, likaväl som falla i gravitation	gismu		dras iväg;falla;tappas	fal;fa'u;farl;farlu
farna	$x_1$ är riktningen för $x_2$ (objekt/händelse) från ursprung/i referensram $x_3$.		gismu		håll;kurs;riktning	far;fa'a;farn;farna
farvi	$x_1$ utvecklas/genomgår en evolution till (att bli) $x_2$ från (att ha varit) $x_3$ genom utvecklingsstadier $x_4$.		gismu		utvecklas	fav;farv;farvi
fasnu	$x_1$ (händelse) är en händelse som tilldrar sig/händer/sker/inträffar; $x_1$ är en incident/tilldragelse/begivenhet/evenemang.	jfr cmavo list {fau}, {krefu}, {lifri}, {fatci}, {rapli}; {gasnu}, {zukte}, ifall specifikt agentivt, {banli}.	gismu		händelse;tilldragelse	fau;fasn;fasnu	fau
fatci	$x_1$ är ett faktum/fakta/sant/verkligt, i absolut mening.		gismu		fakta;faktum;sant;verkligt	fac;fatc;fatci
fatne	$x_1$ [sekvens] är i omvänd ordning från $x_2$ [sekvens]; $x_1$ (objekt) är inverterad från $x_2$ (objekt).		gismu		inverterad;omvänd ordning	fat;fa'e;fatn;fatne	fa'e
fatri	$x_1$ distribueras/anslås [ekonomi]/fördelas/allokeras/placeras/delas bland $x_2$ med delar/andelar/portioner $x_3$.		gismu		allokeras;anslås;delas;distribueras;fördelas;placeras	fai;fatr;fatri
febvi	$x_1$ kokar vid temperatur $x_2$ och tryck $x_3$.		gismu		koka	feb;febv;febvi
femti	$x_{1}$ är en biljardedel [$10^{-15}$] av $x_{2}$ i dimension/aspekt $x_{3}$ (enheter om inget annat anges).		gismu		1E-15;biljardedel;femto-;kvadriljontedel	fem;femt;femti
fendi	$x_1$ (agent) delar (in/upp)/avsöndra [juridik]/partitionera [dator]/särar/åtskiljer $x_2$ i sektioner/delar/individer $x_3$ genom metod/delning/(skiljevägg) $x_4$.		gismu		åtskilja;dela;indela;sära;uppdelare	fed;fend;fendi
fengu	$x_1$ är arg/rasande/vred/ilsken/förbannad på $x_2$ för $x_3$ (handling/tillstånd/egenskap).		gismu		arg	feg;fe'u;feng;fengu
fenra	$x_1$ är en spricka/klyfta/pass/skreva/ravin/avgrund [form] i $x_2$.	Inom anatomi även fissur/(ben)brott.	gismu		spricka	fer;fe'a;fenr;fenra
fepni	$x_1$ mäts i ören/cent [valuta underenhet] såsom $x_2$ (kvantitet) i penningsystem $x_3$.	Även kopeck, pfennig, paisa, sen, fen, dinar, etc.; x1 är generellt ett pris/kostnad/värde. (ytterligare underenhetsplatser kan läggas till såsom x4, x5, x6, ...).	gismu		öre	fep;fei;fepn;fepni
fepri	$x_1$ är en lunga/lungan [kroppsdel] av $x_2$.	x1 är lung-.	gismu		lunga	fepr;fepri
festi	$x_1$ är avfallsprodukter/skräp/(slaggprodukter) från $x_2$ (händelse/aktivitet).	Även skit, skräp; material som inte längre kommer till användning och som utdöms som värdelöst eller inget att ha.	gismu		avfall;skräp	fes;fest;festi
fetsi	$x_1$ är en hona av art $x_2$ uppvisande feminin(a) drag $x_3$ (ka); $x_1$ är feminin/kvinnlig.		gismu		feminin;hona;kvinnlig	fet;fe'i;fets;fetsi
figre	$x_1$ är fikon [frukt/träd] av art/stam $x_2$.		gismu		fikon	fig;figr;figre
fa'e	{fatne} modal, 1st place baklänges; motsatt/omvänt/tvärtom/ut och in av...		cmavo	BAI	omvänt;tvärtom
fa'i	unär matematisk operator: reciprok/multiplikativt inverterat tal; 1/a.	{pavdalcu}	cmavo	VUhU2	invers;multiplikativ invers;reciprok
fai	sumti place tag: markerar ett sumti som har flyttats utanför numrerad platsstruktur; används i modala konversioner.		cmavo	FA	extra sumti place
fa'o	villkorslös slut på text; utanför gängse grammatik; används för slut i skrivna verk o datorinmatning.		cmavo	FAhO	slut på text
fa'u	icke-logisk konjunktion: respektive; oblandad i ordning fördelad association.		cmavo	JOI	respektive
fau	{fasnu} modal, 1st place (icke-kausal) i den händelse att ...		cmavo	BAI	allteftersom;i händelse av
fe	sumti place tag: taggar 2:a sumti placering.		cmavo	FA	2:a sumti placering
fe'a	binär matematisk operator: n roten ur; inverterad exponent.		cmavo	VUhU3	roten ur
faidon	Fido		cmevla		Fido
fe'e ba'o	plats händelsekontur tempus: perfektiv i rummet; bortom platsen ...		cmavo-compound	ZAhO*	bortom
fe'e ca'o	plats händelsekontur tempus: kontinuativ i rummet; genom platsen ...		cmavo-compound	ZAhO*	genom
fe'e co'a	plats händelsekontur tempus: initiativ i rummet; på randen till...		cmavo-compound	ZAhO*	på randen till
fe'e co'i	plats händelsekontur tempus: uppnått i rummet; på självaste platsen av ...		cmavo-compound	ZAhO*	på självaste platsen av
fe'e mo'u	plats händelsekontur tempus: genomfört i rummet; vid den bortre ändan av ...		cmavo-compound	ZAhO*	vid den bortre ändan av
fe'e no roi	plats tempus intervall modifierare: aldrig i rummet; objekt kvantifierat tempus.		cmavo-compound	ROI*	ingenstans
fe'e pu'o	plats händelsekontur tempus: anticipativ i rummet; ända till kanten av...		cmavo-compound	ZAhO*	ända till kanten av
fe'e ro roi	plats tempus intervall modifiererare: alltid i rummet; objekt kvantifierbart tempus.		cmavo-compound	ROI*	överallt
fe'e za'o	plats händelsekontur tempus: superfektiv i rummet; fortsätter för långt bortom ...		cmavo-compound	ZAhO*	fortsätter för långt bortom
fenki	$x_1$ (gärning/händelse) är galet/tokigt/vansinnig/(sinnes)sjuk/(sinnes)rubbad/vanvettig enligt standard $x_2$.		gismu		galet;rubbat;sjukt;tokigt;vansinnigt;vanvettigt	fek;fenk;fenki
fenso	$x_1$ syr/sömmar/nästar/tråcklar/suturerar material (ind./set) $x_2$ ihop/fast med verktyg $x_3$ och tråd/fiber $x_4$.		gismu		sömma;sy	fen;fe'o;fens;fenso
ferti	$x_1$ är fertil/fruktsam/fruktbar/bördig/befrämjande/tjänlig för att stödja växandet/utvecklingen av $x_2$; $x_1$ är fruktbar/fruktsam/avelsam$x_2$.	Även kapabel att producera avkomma/vegetation (lägg märke till att Lojbanordet täcker både potentiell och faktisk/förverkligad fertilitet).	gismu		avelsam;bördig;fertil;fruktbar;fruktsam	fre;fert;ferti
fe'i	unär matematisk operator: dividerat med/delat med; divisionsoperator; [(((a / b) / c) / ...)].		cmavo	VUhU1	dividerat med
fei	siffra/nummer: hexadecimal siffra B (decimal 11) [eleven].		cmavo	PA2	11;hexadecimal siffra B
fe'o	vokativ: klart slut (slut på diskussionen).		cmavo	COI	klart slut
fe'u	valbar avslutare: avslutar tillfällig konversion av selbri till modal; går vanligtvis att välja bort.		cmavo	FEhU	avslutar modal selbri
fi	sumti place tag: tag 3rd sumti place.		cmavo	FA	3rd sumti place
fi'a	sumti place tag: platsstruktur nummer/tag fråga.		cmavo	FA	sumti place ?
fi'e	{finti} modal, 1st place (skapare) skapad av ...		cmavo	BAI	skapad av
fi'i	{fi'i} - vokativ: gästfrihet; du är välkommen/känn dig som hemma.\n{fi'inai} - ogästvänlighet		cmavo	COI	gästfrihet
fi'ikca	$x_{1}$ tar en fika [social institution] tillsammans med $x_{2}$ konsumerande fika (dryck/mat) $x_{3}$.	Från svenskans ord "fika". Både det svenska och lojbanska ordet är dessutom avledda från ordet för kaffe på respektive språk (kaffi (ursprunglig svensk stavning) respektive {ckafi}). fi'ikca beskriver framförallt skeendet att några träffas för att få ett socialt utbyte, exv över en kopp kaffe. I en svensk kontext syftar x2 oftast på vänner eller arbetskamrater, och x3 är oftast kaffe/saft/(te) tillsammans med bulle, kaka, smörgås etc. Men fi'ikca skulle kunna användas även i andra sammanhang av icke-svenska lojban entusiaster.	fu'ivla		fika	fi'ikca
feimast	elfte månaden på året (november i typisk kontext).	elfte månaden på året kan variera i betydelse beroende på vilken kalender som används, men avser normalt november om inget annat anges.	cmevla		november
fi'i nai	{fi'i } - vokativ: gästfrihet\n{fi'i nai} - ogästvänlighet; du är inte välkommen.		cmavo-compound	COI*	ogästvänlig
filso	$x_1$ reflekterar palestinsk kultur/nationalitet $x_2$.		gismu		palestinsk	fis;fils;filso
finpe	$x_1$ är en fisk av art $x_2$.	pisces på latin är en biologiskt orankad grupp;  skulle kunna användas som lujvo-slutled till arter i grupperna Cephalochordata (lansettfiskar), Agnatha (käklösa fiskar), Chondrichthyes (broskfiskar; bl.a. hajar och rockor) och Osteichthyes (benfiskar).	gismu		fisk	fip;fi'e;finp;finpe
finti	$x_1$ uppfinner/skapar/komponerar/författar $x_2$ för funktion/i syfte $x_3$ från befintliga element/idéer $x_4$.		gismu		skapa;uppfinna	fin;fi'i;fint;finti	fi'e
fi'o	omvandlar selbri till tillfällig modal/sumti tag.		cmavo	FIhO	selbri till modal
fi'u	siffra/nummer: solidus/bråkstreck; om inte annat anges:1/n, "n/" > n/1, eller "/" ensam > gyllene snittet."	En solidus, ╱,är ett diagonalt streck (Unicode FF0F) som liknar snedstreck, /, men som lutar lite mer och är något längre. Tecknet används för sättning av "riktiga" bråk (eng. vulgar fractions), så som ½ eller ¼, istället för 1/2 eller 1/4.	cmavo	PA3	bråkstreck;gyllene snittet;solidus
fi'u re	hälften.	synonym {pimu}; se även {xadba}.	cmavo-compound	PA*	hälften;halv
flalu	$x_1$ är en lag som anger $x_2$ (tillstånd, händelse) för samhälle $x_3$ under förutsättningar/villkor $x_4$, stiftad av lagstiftare $x_5$.	Även x1 lag-; x2 är legal/laglig/legaliserad.	gismu		lag	fla;flal;flalu
flani	$x_1$ är en flöjt/pipa [träblås/vind-rörblad musikinstrument].		gismu		flöjt;pipa	flan;flani
flecu	$x_1$ är en ström/flöde/bäck/rännil av/i $x_2$ strömmar mot/i riktning $x_3$ från riktning/källa $x_4$.	x1 är en ström av x2; x2 är en flytande gas eller vätska (= selfle for reordered places); bäck (=barda flecu); flödar/svallar (= {caifle}, {sukfle}); Se även {rirxe}, {senta} där ingen riktning förutsätts, {rinci}, {xampo}, {dikca}, {sakci}, {gapci}, {litki}, {ciblu}.	gismu		flöde;rännil;ström	fle;flec;flecu
fliba	$x_1$ misslyckas med (att göra) $x_2$ (tillstånd/händelse);  $x_1$ misslyckas i sin roll som $x_2$.	Även x2 upphör/görs inte färdigt/fortsätts inte på grund av  x1s misslyckande. x1 är en loser/förlorare (i viss mening).	gismu		misslyckas	fli;flib;fliba
flira	$x_1$ är ett ansikte/ansiktet [huvud/kroppsdel] av $x_2$.	x1 är facial/ansikts-.	gismu		ansikte;facial	fir;flir;flira
foldi	$x_1$ är ett fält/plan [form] $x_2$; $x_1$ är en bred enhetlig utbredning av $x_2$.	Även skog (= ricfoi), gräsmatta/äng (= sasfoi), snårskog (= {spafoi}, {cicyspafoi}). Se även {purdi}, {cange}.	gismu		fält;plan	flo;foi;fold;foldi
fonmo	$x_1$ är en kvantitet av/innehåller skum/lödder/fradga av material $x_2$ med bubblor/vakuoler $x_3$.	Även x1 fradga.	gismu		lödder;skum	fom;fo'o;fonm;fonmo
fonxa	$x_1$ är en telefon/modem kopplad till system/nätverk $x_2$.		gismu		telefon	fon;fonx;fonxa
forca	$x_1$ är en gaffel/gaffelliknande verktyg/köksredskap för ändamål $x_2$ med tänder/uddar $x_3$ på bas/skaft $x_4$.		gismu		gaffel	fro;forc;forca
fraso	$x_1$ reflekterar fransk/gallisk kultur/nationalitet/språk i aspekt $x_2$.		gismu		fransk	fas;fras;fraso
frati	$x_1$ reagerar/ger respons/svarar med handling $x_2$ på stimulus $x_3$ under omständigheter/villkor $x_4$.	x3 stimulerar x1 så denne reagerar medx2, x3 stimulerar reaktion x2 (= terfra for place reordering); försöka stimulera, egga (= {terfratoi}, {tunterfratoi}).	gismu		reagera	fra;frat;frati
fraxu	$x_1$ förlåter $x_2$ för händelse/tillstånd/aktivitet $x_3$.		gismu		förlåta	fax;frax;fraxu
frica	$x_1$ skiljer sig från/är åtskild från/står i kontrast till/är olik $x_2$ i egenskap/dimension/kvanititet $x_3$.	Även något-annat-än (mindre vanlig betydelse).	gismu		kontrastera;olik;skilja sig från	fic;fric;frica
friko	$x_1$ reflekterar afrikansk kultur/nationalitet/geografi i aspekt $x_2$.		gismu		afrikansk	fi'o;frik;friko
frili	$x_1$ (handling) är  enkelt/lätt/okomplicerad/går utan ansträngning för $x_2$ (agent) under omständigheter/villkor $x_3$; $x_2$ utför/gör $x_1$ enkelt/(utan problem).		gismu		enkelt;lätt	fil;fril;frili
frinu	$x_1$ är ett bråk (tal), med täljare $x_2$ och nämnare $x_3$ ($x_2$/$x_3$).		gismu		bråk	frin;frinu
friti	$x_1$ erbjuder (sig)/offererar/utbjuder/framräcker $x_2$ [erbjudande] till $x_3$ på villkor $x_4$.	(x4 kan vara nu canja, nu pleji, etc.; ett ovillkorligt erbjudande har villkor av acceptans); x2 kan vara ett specifikt objekt, en mängdvara (massa), en händelse, eller en egenskap; för att vara pedantisk så är detta sumtihöjande för objekt/mängdvaror från ägarskap av objektet/mängdvaran (= {posfriti}, {posyselfriti} för att otvetydighet).	gismu		erbjuda	fit;frit;friti
frumu	$x_1$ rynkar (pannan)/har en bister min/grimaserar.	x1 grimaserar åt x2 (={frufra}).	gismu		grimasera;ha en bister uppsyn;rynka pannan	fru;frum;frumu
fukpi	$x_1$ är en kopia/replik/dublett/klon av $x_2$ i form/medium $x_3$ gjord genom metod $x_4$.		gismu		dublett;kopia;replik	fuk;fu'i;fukp;fukpi
fulta	$x_1$ (passiv) flyter på/i fluid (vätska/gas) $x_2$.		gismu		flyta	ful;flu;fult;fulta
funca	$x_1$ (händelse/egenskap) bestäms av turen/lyckan hos $x_2$; (förutsätter inte mabla/zapna).		gismu		tur	fun;fu'a;func;funca
fusra	$x_1$ (för)ruttnar/murknar/förmultnar/jäser med förmultnings-/jäsagent $x_2$.		gismu		förmultna;förmultnad;förruttna;förruttnad;jäser;jäst;murkna;rutten;ruttna	fur;fusr;fusra
fuzme	$x_1$ är ansvarig/ansvarsskyldig för $x_2$ (handling/resulterande tillstånd) inför domare/bedömare/auktoritet $x_3$.		gismu		ansvarig	fuz;fu'e;fuzm;fuzme
